,Return,Label
500,-0.015965514,0
501,-0.074137439,0
502,0.007989955,0
503,0.070762523,0
504,-0.050183054000000005,0
505,-0.051349347000000004,0
506,0.0,0
507,0.011416828,0
508,0.012557078000000001,0
509,-0.018262547,0
510,0.039956619,0
511,-0.010270455,0
512,0.08445464,0
513,-0.018245054,0
514,-0.027372575,0
515,0.005704181,0
516,-0.057038557999999996,0
517,0.045656888,0
518,0.01711352,0
519,0.0,0
520,-0.022814122000000003,0
521,-0.017114496,0
522,-0.057058085,0
523,0.034254396,0
524,0.0,0
525,-0.022828444,0
526,0.0,0
527,0.011416828,0
528,0.028538813,0
529,0.057061340999999995,0
530,0.0,0
531,-0.01710864,0
532,0.057038557999999996,0
533,-0.021662296,0
534,-0.052456922999999996,0
535,-0.017114496,0
536,-0.079881319,0
537,0.0,0
538,-0.067382366,0
539,-0.0011428439999999998,0
540,-0.051428571,0
541,0.064032931,0
542,-0.058278388,0
543,0.0,0
544,0.020580837,0
545,0.013717735,0
546,0.0,0
547,-0.011429878000000001,0
548,0.017146776000000002,0
549,-0.017143837,0
550,0.026291724,0
551,-0.049141172000000004,0
552,0.0,0
553,-0.028584496,0
554,-0.044604563,0
555,0.073229896,0
556,0.0,0
557,0.042305054,0
558,-0.016000549,0
559,0.0,0
560,0.04229393099999999,0
561,-0.047989030999999994,0
562,0.008002012,0
563,-0.049151283,0
564,-0.008005306,0
565,0.051466804000000005,0
566,0.003429355,0
567,-0.037721614,0
568,0.0,0
569,0.032018296,0
570,0.036580626,0
571,-0.010284539,0
572,-0.012571285,0
573,-0.017144817,0
574,0.00914547,0
575,-0.020575426,0
576,0.008003201,0
577,0.033153466,0
578,-0.00571422,0
579,-0.041144738,0
580,0.049165333,0
581,0.18513651,0
582,0.10494496099999999,0
583,0.003418531,0
584,-1.165453658,0
585,-0.320182962,0
586,0.40151428200000006,0
587,0.205667276,0
588,0.255416192,0
589,0.09781174699999999,0
590,-0.246562891,0
591,0.0,0
592,-0.493205609,0
593,0.114468864,0
594,-0.07889320799999999,0
595,0.0,0
596,0.042338456,0
597,-0.025163562999999996,0
598,0.155595726,0
599,0.10052317699999999,0
600,-0.09585758300000001,0
601,0.084526992,0
602,-0.057064597,0
603,-0.079936051,0
604,-0.016,0
605,0.027432961000000002,0
606,0.017140898,0
607,0.131391031,0
608,0.011410315,0
609,-0.051340559,0
610,0.039952058,0
611,0.10269283400000001,0
612,-0.142482617,0
613,0.124422122,0
614,0.080944889,0
615,-0.153784815,0
616,0.0011409010000000002,0
617,0.055903525999999995,0
618,0.057012543,0
619,-0.006837607,0
620,-0.004558716,0
621,-0.034191931,0
622,-0.003420363,0
623,0.062708792,0
624,0.094573961,0
625,-0.011383687,0
626,-0.074002391,0
627,-0.020508146,0
628,0.0,0
629,0.083188987,0
630,0.00569314,0
631,0.022771262999999996,0
632,0.00569152,0
633,0.100165045,0
634,0.007959701,0
635,-0.079590677,0
636,-0.029585799,0
637,-0.061465612999999995,0
638,0.061503417000000005,0
639,-0.044391832,0
640,-0.022775152000000003,0
641,0.054672817,0
642,-0.08879478199999999,0
643,-0.039879223,0
644,0.022797219,0
645,0.0,0
646,-0.148148148,0
647,-0.084455604,0
648,-0.001142257,0
649,0.039979439,0
650,-0.007992692,0
651,-0.075365695,0
652,0.014855954,0
653,0.0,0
654,-0.070840951,0
655,0.032015367,0
656,-0.024003841,0
657,-0.006859886999999999,0
658,-0.124629827,0
659,0.011448197,0
660,0.091575092,0
661,0.0,0
662,0.080054895,0
663,0.0,0
664,0.0,0
665,0.0,0
666,0.0,0
667,-0.199977145,0
668,0.005725081999999999,0
669,-0.08014655400000001,0
670,-0.034376074,0
671,0.0,0
672,0.0,0
673,-0.080238423,0
674,-0.03441551,0
675,-0.034427358,0
676,0.051658822,0
677,0.074579772,0
678,-0.022930521000000002,0
679,0.0,0
680,0.0,0
681,-0.01146789,0
682,0.0,0
683,-0.091753641,0
684,-0.032143267,0
685,-0.002296686,0
686,0.0,0
687,0.057418465999999994,0
688,0.011477103,0
689,-0.04590314400000001,0
690,0.0,0
691,0.058553387,0
692,0.010326904,0
693,0.0,0
694,0.0,0
695,0.010325838,0
696,-0.027532723999999998,0
697,0.0,0
698,-0.0057375640000000006,0
699,0.011475786000000002,0
700,-0.017211703999999998,0
701,0.0,0
702,-0.09181155699999999,0
703,0.017230486,0
704,-0.034455036,0
705,0.022977941,0
706,0.0,0
707,0.0068917990000000005,0
708,-0.014931202,0
709,0.0,0
710,0.0,0
711,-0.06662607799999999,0
712,0.005747456999999999,0
713,0.012643678,0
714,-0.035627679,0
715,-0.052885721,0
716,0.0,0
717,0.029907746000000002,0
718,0.0574977,0
719,0.074704057,0
720,0.0,0
721,0.017226528999999997,0
722,-0.011482375,0
723,-0.005741847,0
724,-0.017226528999999997,0
725,0.005743166,0
726,-0.111411015,0
727,0.002299696,0
728,0.0,0
729,0.10348396,0
730,0.0,0
731,0.057431656,0
732,0.022959477000000002,0
733,-0.03443131,0
734,-0.022962113,0
735,0.031005972000000003,0
736,-0.016072186999999998,0
737,0.008037385,0
738,0.0,0
739,-0.017221583999999998,0
740,0.017224551,0
741,0.011481056000000002,0
742,0.012627712,0
743,-0.04706098400000001,0
744,-0.009186955,0
745,-0.00229695,0
746,0.019524521,0
747,0.060858682000000004,0
748,0.034427358,0
749,0.035562694,0
750,-0.035550051,0
751,0.011471837,0
752,-0.0550585,0
753,-0.013772208000000001,0
754,0.063131313,0
755,-0.011471179,0
756,0.028681237000000002,0
757,0.0,0
758,0.0,0
759,0.032113775,0
760,-0.037836226,0
761,-0.0057349309999999995,0
762,-0.019499885,0
763,-0.024092792000000002,0
764,-0.052787404,0
765,0.001148158,0
766,0.005740726,0
767,-0.09643865800000001,0
768,-0.01379025,0
769,0.014941498000000001,0
770,-0.032176881000000004,0
771,0.051729489000000003,0
772,-0.041362195,0
773,-0.050574713,0
774,-0.121900731,0
775,0.009211284,0
776,-0.046052177,0
777,-0.041466055,0
778,0.036874006,0
779,-1.16545366,0
780,-0.298393972,0
781,0.9371497240000001,0
782,-0.317115054,0
783,-0.031008464,0
784,-0.151643958,0
785,0.014957314,0
786,0.129994133,0
787,0.114889706,0
788,0.0,0
789,-0.068854717,0
790,-0.206706477,0
791,0.367088608,0
792,0.17886011100000002,0
793,-0.076680973,0
794,0.059559260999999995,0
795,0.005723443000000001,0
796,-0.060665026,0
797,-0.09391607099999999,0
798,-0.045855784000000004,0
799,-0.002293841,0
800,-0.057347340999999996,0
801,0.117055705,0
802,-0.22122879399999998,0
803,-0.05169621,0
804,-0.14482425699999998,0
805,-0.024172383999999998,0
806,-0.166944908,0
807,0.013839233999999999,0
808,-0.013837318999999999,0
809,-0.050743859,0
810,0.235386426,0
811,-0.086335904,0
812,0.11521401,0
813,0.050635825,0
814,-0.074765065,0
815,0.047194788,0
816,-0.028763735,0
817,0.073656347,0
818,-0.096602801,0
819,-0.043743525,0
820,-0.089828635,0
821,0.041496646,0
822,0.086415486,0
823,0.0,0
824,0.0,0
825,0.040292407999999995,0
826,-0.133486766,0
827,-0.041482301,0
828,-0.047263337,0
829,-0.057665470999999996,0
830,0.017309623,0
831,-0.019614178,0
832,0.028850037999999998,0
833,0.095754499,0
834,0.11179880800000001,0
835,0.011512778999999999,0
836,-0.101300794,0
837,-0.013827751999999999,0
838,-0.069148323,0
839,0.184523123,0
840,-0.180729826,0
841,-0.02883074,0
842,-0.016149871,0
843,0.26190091600000004,0
844,0.112772005,0
845,-0.05057529400000001,0
846,0.15295267699999998,0
847,0.32381039899999997,0
848,-0.114455763,0
849,0.332302051,0
850,-0.01142074,0
851,0.182752713,0
852,-0.210922358,0
853,0.023993145,0
854,0.019418363,0
855,0.019414593,0
856,-0.002283626,0
857,-0.014843911000000001,0
858,0.051390396,0
859,0.11984933199999999,0
860,0.153907541,0
861,-0.12521343199999999,0
862,0.0,0
863,0.079781172,0
864,0.136658695,0
865,-0.068236097,0
866,-0.005690224,0
867,0.062596028,0
868,0.079617834,0
869,-0.059097625,0
870,-0.08869885599999999,0
871,0.011381744,0
872,-0.111528394,0
873,-0.08203071599999999,0
874,0.051311288,0
875,-0.068379965,0
876,0.165364658,0
877,0.03984971,0
878,0.022762192,0
879,0.011378506000000002,0
880,-0.14676602800000002,0
881,0.004557574,0
882,-0.034180244,0
883,0.125370413,0
884,0.09334092199999999,0
885,0.11258699900000001,0
886,-0.035214867000000004,0
887,0.032954545,0
888,-0.051119517,0
889,-0.004546281,0
890,-0.022732439,0
891,0.034106412,0
892,-0.017047391999999998,0
893,0.017050298000000002,0
894,0.068189567,0
895,-0.11811470800000001,0
896,0.061401314000000005,0
897,-0.011363636000000002,0
898,-0.062507103,0
899,0.039802127,0
900,-0.031829033,0
901,0.012508243999999998,0
902,-0.094368583,0
903,-0.034141345,0
904,0.034153005,0
905,0.007966314,0
906,0.066001343,0
907,0.06254619900000001,0
908,-0.039777247,0
909,0.01136945,0
910,-0.011368158,0
911,0.034108351,0
912,0.022731147,0
913,-0.034088972,0
914,0.052287582,0
915,0.064757274,0
916,0.04200822,0
917,0.022697611,0
918,-0.002269246,0
919,0.041982004,0
920,-0.063513667,0
921,-0.104410196,0
922,-0.014769035,0
923,0.04431365,0
924,-0.020443395,0
925,-0.056798819,0
926,0.00568311,0
927,-0.045462295,0
928,0.051168344000000004,0
929,-0.039777247,0
930,0.028423626,0
931,0.00568311,0
932,-0.031823606000000004,0
933,-0.030696817999999997,0
934,0.011372683,0
935,0.04434841900000001,0
936,0.040918856,0
937,-0.0113617,0
938,0.039770467999999996,0
939,0.057928214000000006,0
940,-0.04654278,0
941,-0.022714367000000003,0
942,0.010223787,0
943,0.069287475,0
944,-0.006810443,0
945,0.006810907,0
946,0.045402951,0
947,-0.01701838,0
948,0.073758865,0
949,0.036285292999999996,0
950,-0.029471107000000003,0
951,0.088439385,0
952,-0.041914947,0
953,-0.030599407999999998,0
954,0.063484866,0
955,0.010196452,0
956,0.083828944,0
957,-0.002263749,0
958,0.043012213,0
959,0.033942411,0
960,-0.087089295,0
961,0.019244266,0
962,0.039612925,0
963,-0.231926689,0
964,-0.133809605,0
965,0.065858948,0
966,-0.05787234,0
967,-0.057905852,0
968,-0.189723141,0
969,-0.410899654,0
970,-0.105148866,0
971,-0.11212429800000001,0
972,-0.006872459,0
973,-0.046965028,0
974,-1.165453655,0
975,0.0,0
976,0.184489238,0
977,-0.142090665,0
978,-0.103589195,0
979,0.14130088,0
980,0.06827492,0
981,-0.006822834,0
982,0.001137217,0
983,0.0,0
984,0.138738841,0
985,0.026119445,0
986,0.0,0
987,-0.011353315,0
988,0.024980129,0
989,-0.045407074000000006,0
990,-0.180575115,0
991,-0.007964229,0
992,0.08419998599999999,0
993,0.02842201,0
994,0.082968688,0
995,0.10788344,0
996,0.114573526,0
997,0.040791352,0
998,0.19141465600000002,0
999,-0.15374354199999998,0
1000,0.007925455,0
1001,0.030567191,0
1002,0.08261937400000001,0
1003,0.084812846,0
1004,0.00112988,0
1005,-0.051973877,0
1006,-0.08817544699999999,0
1007,0.07128148299999999,0
1008,-0.071230708,0
1009,0.157271843,0
1010,0.09489273699999999,0
1011,-0.005643021999999999,0
1012,-0.079006772,0
1013,0.080198803,0
1014,0.03950294,0
1015,0.022564195,0
1016,-0.00225591,0
1017,-0.111670088,0
1018,0.084693129,0
1019,-0.011282861000000002,0
1020,-0.022568269,0
1021,-0.053047404000000006,0
1022,-0.06323896400000001,0
1023,-0.053109145,0
1024,0.033917467,0
1025,-0.071202532,0
1026,-0.036192135,0
1027,0.067884822,0
1028,0.022612922999999997,0
1029,0.067823433,0
1030,0.013555493,0
1031,-0.019201012,0
1032,-0.158156349,0
1033,-0.07920344,0
1034,0.007926622,0
1035,0.020381127,0
1036,0.011320541000000002,0
1037,-0.00565963,0
1038,0.011319899999999999,0
1039,-0.12450481,0
1040,-0.009066183,0
1041,0.054402030999999997,0
1042,-0.028318985,0
1043,0.005665401,0
1044,-0.016995241,0
1045,-0.047594765,0
1046,-0.054419918,0
1047,-0.02835914,0
1048,0.07942811799999999,0
1049,-0.056689342000000004,0
1050,0.062393647,0
1051,-0.002267445,0
1052,-0.11337482900000001,0
1053,0.0419963,0
1054,0.05445881599999999,0
1055,-0.001133941,0
1056,-0.109993536,0
1057,-0.045408105,0
1058,-0.022714367000000003,0
1059,-0.036351244,0
1060,0.002272779,0
1061,-0.102272727,0
1062,-0.10237743099999999,0
1063,-0.034160783,0
1064,-0.039867866,0
1065,0.068372173,0
1066,-0.127540853,0
1067,-0.077534406,0
1068,0.185998745,0
1069,-0.11048087699999999,0
1070,-0.043329038,0
1071,-0.054755142,0
1072,0.025109856,0
1073,0.130082043,0
1074,0.141308931,0
1075,-0.039829302999999996,0
1076,0.034153005,0
1077,-0.005690224,0
1078,0.005690548,0
1079,-0.045521794000000004,0
1080,-0.020494136,0
1081,0.020498337,0
1082,0.043265399,0
1083,-0.176400965,0
1084,-0.04902352,0
1085,0.051328847000000004,0
1086,0.045602235,0
1087,-0.028488405,0
1088,0.028496523,0
1089,-0.041023304,0
1090,-0.021660073999999998,0
1091,-0.182440137,0
1092,0.057116747,0
1093,0.028542071000000002,0
1094,0.045654283,0
1095,0.034225087,0
1096,0.05017962,0
1097,-0.067252562,0
1098,0.027375385,0
1099,0.018245261999999998,0
1100,0.114012085,0
1101,0.039858786,0
1102,-0.037566168,0
1103,-0.025053522999999998,0
1104,0.001139082,0
1105,0.004556276,0
1106,-0.034170511,0
1107,-0.009115251,0
1108,0.05469649099999999,0
1109,0.003416662,0
1110,0.081997085,0
1111,0.0056895769999999995,0
1112,-0.028446265,0
1113,-0.011381744,0
1114,0.028457597999999997,0
1115,0.059174964000000004,0
1116,-0.036393827000000004,0
1117,-0.022754423,0
1118,-0.034139403,0
1119,0.017075531,0
1120,-0.079672206,0
1121,0.017086228000000002,0
1122,-0.039861056,0
1123,0.005696707,0
1124,0.022785531,0
1125,0.028475426,0
1126,0.039854247,0
1127,0.056911957,0
1128,-0.005687959,0
1129,0.060295790999999994,0
1130,-0.048889748,0
1131,0.015925378,0
1132,-0.05004321900000001,0
1133,-0.014792898999999998,0
1134,0.060318435999999996,0
1135,0.017060965,0
1136,0.002274407,0
1137,0.014783311,0
1138,-0.007959068,0
1139,-0.009096801,0
1140,0.018195258,0
1141,-0.023876931,0
1142,-0.003411805,0
1143,-0.01933422,0
1144,0.01137527,0
1145,-0.034121929,0
1146,-0.031858004,0
1147,-0.007967039,0
1148,0.036423653,0
1149,0.014791721,0
1150,0.005688281999999999,0
1151,0.017063876000000002,0
1152,-0.02388535,0
1153,0.022753387000000003,0
1154,0.043221602000000005,0
1155,-0.019327626,0
1156,-0.022742778999999998,0
1157,0.0056869880000000005,0
1158,-0.034119988999999996,0
1159,-0.005688606,0
1160,-0.011377858999999999,0
1161,-0.039827037,0
1162,0.017075531,0
1163,0.013658092,0
1164,0.084213401,0
1165,-0.002274123,0
1166,0.0068225230000000005,0
1167,0.065946561,0
1168,-0.062494319000000007,0
1169,-1.165453651,0
1170,0.112326405,0
1171,-0.456734856,0
1172,0.043264414,0
1173,-0.17867304,0
1174,0.069544993,0
1175,0.0,0
1176,-0.36912981100000003,0
1177,-0.114351058,0
1178,-0.045792788,0
1179,0.040087046,0
1180,0.08586639199999999,0
1181,0.0,0
1182,-0.18302448,0
1183,-0.022920008999999998,0
1184,-0.09743237,0
1185,-0.021800241,0
1186,-0.051643407999999995,0
1187,0.205532145,0
1188,-0.050418242,0
1189,-0.083690643,0
1190,-0.003442222,0
1191,0.0,0
1192,0.275387263,0
1193,-0.188808788,0
1194,0.041272571,0
1195,0.050423442,0
1196,-0.074451635,0
1197,0.049289317,0
1198,-0.043536542000000004,0
1199,-0.034385925,0
1200,0.028664794,0
1201,0.074507107,0
1202,0.05154344,0
1203,0.011448197,0
1204,0.052655678,0
1205,0.010296776,0
1206,0.13041240099999998,0
1207,-0.047984097,0
1208,-0.002286054,0
1209,-0.224038407,0
1210,0.076756521,0
1211,-0.295343193,0
1212,0.059702862999999995,0
1213,0.22948938600000002,0
1214,0.136233543,0
1215,-0.004573049,0
1216,0.0,0
1217,0.065168925,0
1218,0.11539955699999999,0
1219,-0.071898931,0
1220,-0.046825034,0
1221,-0.010283481,0
1222,-0.00342818,0
1223,0.0,0
1224,-0.05370998900000001,0
1225,0.0,0
1226,-0.07431968900000001,0
1227,-0.003432691,0
1228,0.066367631,0
1229,-0.068610635,0
1230,-0.07437922,0
1231,-0.011451474,0
1232,-0.005726393000000001,0
1233,0.008017409,0
1234,-0.07100564599999999,0
1235,-0.057303306,0
1236,-0.08600424300000001,0
1237,0.0,0
1238,-0.056237805999999994,0
1239,-0.03559904,0
1240,-0.057438254,0
